Un;Município;Tag Planta;Descrição Planta;Tag Comp;Descrição Comp;Atributo;Valor
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ECT0406;ESTAÇÃO DE CONTROLE E TELEMETRIA (ECT) 0406 -  DN 250 R. DOMINGOS LOPES;RJB-31082;Valvula Redutora de Pressão;ACIONAMENTO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ECT0406;ESTAÇÃO DE CONTROLE E TELEMETRIA (ECT) 0406 -  DN 250 R. DOMINGOS LOPES;RJB-31082;Valvula Redutora de Pressão;CLASSE_DE_PRESSAO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ECT0406;ESTAÇÃO DE CONTROLE E TELEMETRIA (ECT) 0406 -  DN 250 R. DOMINGOS LOPES;RJB-31082;Valvula Redutora de Pressão;DIAMETRO_NOMINAL;200MM
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ECT0406;ESTAÇÃO DE CONTROLE E TELEMETRIA (ECT) 0406 -  DN 250 R. DOMINGOS LOPES;RJB-31082;Valvula Redutora de Pressão;FABRICANTE;Gf
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ECT0406;ESTAÇÃO DE CONTROLE E TELEMETRIA (ECT) 0406 -  DN 250 R. DOMINGOS LOPES;RJB-31082;Valvula Redutora de Pressão;MODELO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ECT0406;ESTAÇÃO DE CONTROLE E TELEMETRIA (ECT) 0406 -  DN 250 R. DOMINGOS LOPES;RJB-31082;Valvula Redutora de Pressão;PRESSAO_TRABALHO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ECT0406;ESTAÇÃO DE CONTROLE E TELEMETRIA (ECT) 0406 -  DN 250 R. DOMINGOS LOPES;RJB-31082;Valvula Redutora de Pressão;TIPO;Valvula Redutora de Pressão
Águas do Rio - Bloco B;NOVA IGUAÇU;PL-RJB-ECT0411;ESTAÇÃO DE CONTROLE E TELEMETRIA (ECT) 0411 - DN 250 AV. ABÍLIO AUGUSTO;RJB-31503;Valvula Redutora de Pressão;ACIONAMENTO;
Águas do Rio - Bloco B;NOVA IGUAÇU;PL-RJB-ECT0411;ESTAÇÃO DE CONTROLE E TELEMETRIA (ECT) 0411 - DN 250 AV. ABÍLIO AUGUSTO;RJB-31503;Valvula Redutora de Pressão;CLASSE_DE_PRESSAO;
Águas do Rio - Bloco B;NOVA IGUAÇU;PL-RJB-ECT0411;ESTAÇÃO DE CONTROLE E TELEMETRIA (ECT) 0411 - DN 250 AV. ABÍLIO AUGUSTO;RJB-31503;Valvula Redutora de Pressão;DIAMETRO_NOMINAL;
Águas do Rio - Bloco B;NOVA IGUAÇU;PL-RJB-ECT0411;ESTAÇÃO DE CONTROLE E TELEMETRIA (ECT) 0411 - DN 250 AV. ABÍLIO AUGUSTO;RJB-31503;Valvula Redutora de Pressão;FABRICANTE;
Águas do Rio - Bloco B;NOVA IGUAÇU;PL-RJB-ECT0411;ESTAÇÃO DE CONTROLE E TELEMETRIA (ECT) 0411 - DN 250 AV. ABÍLIO AUGUSTO;RJB-31503;Valvula Redutora de Pressão;MODELO;
Águas do Rio - Bloco B;NOVA IGUAÇU;PL-RJB-ECT0411;ESTAÇÃO DE CONTROLE E TELEMETRIA (ECT) 0411 - DN 250 AV. ABÍLIO AUGUSTO;RJB-31503;Valvula Redutora de Pressão;PRESSAO_TRABALHO;
Águas do Rio - Bloco B;NOVA IGUAÇU;PL-RJB-ECT0411;ESTAÇÃO DE CONTROLE E TELEMETRIA (ECT) 0411 - DN 250 AV. ABÍLIO AUGUSTO;RJB-31503;Valvula Redutora de Pressão;TIPO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETE0026;ESTAÇÃO DE TRATAMENTO DE ESGOTO (ETE) 26 - PAVUNA;RJB-00941;Valvula Redutora de Pressão;ACIONAMENTO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETE0026;ESTAÇÃO DE TRATAMENTO DE ESGOTO (ETE) 26 - PAVUNA;RJB-00941;Valvula Redutora de Pressão;CLASSE_DE_PRESSAO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETE0026;ESTAÇÃO DE TRATAMENTO DE ESGOTO (ETE) 26 - PAVUNA;RJB-00941;Valvula Redutora de Pressão;DIAMETRO_NOMINAL;350 mm
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETE0026;ESTAÇÃO DE TRATAMENTO DE ESGOTO (ETE) 26 - PAVUNA;RJB-00941;Valvula Redutora de Pressão;FABRICANTE;NIAGARA
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETE0026;ESTAÇÃO DE TRATAMENTO DE ESGOTO (ETE) 26 - PAVUNA;RJB-00941;Valvula Redutora de Pressão;MODELO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETE0026;ESTAÇÃO DE TRATAMENTO DE ESGOTO (ETE) 26 - PAVUNA;RJB-00941;Valvula Redutora de Pressão;PRESSAO_TRABALHO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETE0026;ESTAÇÃO DE TRATAMENTO DE ESGOTO (ETE) 26 - PAVUNA;RJB-00941;Valvula Redutora de Pressão;TIPO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETE0026;ESTAÇÃO DE TRATAMENTO DE ESGOTO (ETE) 26 - PAVUNA;RJB-00949;Valvula Redutora de Pressão;ACIONAMENTO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETE0026;ESTAÇÃO DE TRATAMENTO DE ESGOTO (ETE) 26 - PAVUNA;RJB-00949;Valvula Redutora de Pressão;CLASSE_DE_PRESSAO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETE0026;ESTAÇÃO DE TRATAMENTO DE ESGOTO (ETE) 26 - PAVUNA;RJB-00949;Valvula Redutora de Pressão;DIAMETRO_NOMINAL;350
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETE0026;ESTAÇÃO DE TRATAMENTO DE ESGOTO (ETE) 26 - PAVUNA;RJB-00949;Valvula Redutora de Pressão;FABRICANTE;NIAGARA
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETE0026;ESTAÇÃO DE TRATAMENTO DE ESGOTO (ETE) 26 - PAVUNA;RJB-00949;Valvula Redutora de Pressão;MODELO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETE0026;ESTAÇÃO DE TRATAMENTO DE ESGOTO (ETE) 26 - PAVUNA;RJB-00949;Valvula Redutora de Pressão;PRESSAO_TRABALHO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETE0026;ESTAÇÃO DE TRATAMENTO DE ESGOTO (ETE) 26 - PAVUNA;RJB-00949;Valvula Redutora de Pressão;TIPO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETE0026;ESTAÇÃO DE TRATAMENTO DE ESGOTO (ETE) 26 - PAVUNA;RJB-01745;Valvula Redutora de Pressão;ACIONAMENTO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETE0026;ESTAÇÃO DE TRATAMENTO DE ESGOTO (ETE) 26 - PAVUNA;RJB-01745;Valvula Redutora de Pressão;CLASSE_DE_PRESSAO;PN 10
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETE0026;ESTAÇÃO DE TRATAMENTO DE ESGOTO (ETE) 26 - PAVUNA;RJB-01745;Valvula Redutora de Pressão;DIAMETRO_NOMINAL;40
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETE0026;ESTAÇÃO DE TRATAMENTO DE ESGOTO (ETE) 26 - PAVUNA;RJB-01745;Valvula Redutora de Pressão;FABRICANTE;SEYBERT & RAHIER
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETE0026;ESTAÇÃO DE TRATAMENTO DE ESGOTO (ETE) 26 - PAVUNA;RJB-01745;Valvula Redutora de Pressão;MODELO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETE0026;ESTAÇÃO DE TRATAMENTO DE ESGOTO (ETE) 26 - PAVUNA;RJB-01745;Valvula Redutora de Pressão;PRESSAO_TRABALHO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETE0026;ESTAÇÃO DE TRATAMENTO DE ESGOTO (ETE) 26 - PAVUNA;RJB-01745;Valvula Redutora de Pressão;TIPO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETE0026;ESTAÇÃO DE TRATAMENTO DE ESGOTO (ETE) 26 - PAVUNA;RJB-01746;Valvula Redutora de Pressão;ACIONAMENTO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETE0026;ESTAÇÃO DE TRATAMENTO DE ESGOTO (ETE) 26 - PAVUNA;RJB-01746;Valvula Redutora de Pressão;CLASSE_DE_PRESSAO;PN 10
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETE0026;ESTAÇÃO DE TRATAMENTO DE ESGOTO (ETE) 26 - PAVUNA;RJB-01746;Valvula Redutora de Pressão;DIAMETRO_NOMINAL;40
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETE0026;ESTAÇÃO DE TRATAMENTO DE ESGOTO (ETE) 26 - PAVUNA;RJB-01746;Valvula Redutora de Pressão;FABRICANTE;SEYBERT & RAHIER
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETE0026;ESTAÇÃO DE TRATAMENTO DE ESGOTO (ETE) 26 - PAVUNA;RJB-01746;Valvula Redutora de Pressão;MODELO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETE0026;ESTAÇÃO DE TRATAMENTO DE ESGOTO (ETE) 26 - PAVUNA;RJB-01746;Valvula Redutora de Pressão;PRESSAO_TRABALHO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETE0026;ESTAÇÃO DE TRATAMENTO DE ESGOTO (ETE) 26 - PAVUNA;RJB-01746;Valvula Redutora de Pressão;TIPO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETE0026;ESTAÇÃO DE TRATAMENTO DE ESGOTO (ETE) 26 - PAVUNA;RJB-03913;Valvula Redutora de Pressão;ACIONAMENTO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETE0026;ESTAÇÃO DE TRATAMENTO DE ESGOTO (ETE) 26 - PAVUNA;RJB-03913;Valvula Redutora de Pressão;CLASSE_DE_PRESSAO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETE0026;ESTAÇÃO DE TRATAMENTO DE ESGOTO (ETE) 26 - PAVUNA;RJB-03913;Valvula Redutora de Pressão;DIAMETRO_NOMINAL;200
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETE0026;ESTAÇÃO DE TRATAMENTO DE ESGOTO (ETE) 26 - PAVUNA;RJB-03913;Valvula Redutora de Pressão;FABRICANTE;NIAGARA
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETE0026;ESTAÇÃO DE TRATAMENTO DE ESGOTO (ETE) 26 - PAVUNA;RJB-03913;Valvula Redutora de Pressão;MODELO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETE0026;ESTAÇÃO DE TRATAMENTO DE ESGOTO (ETE) 26 - PAVUNA;RJB-03913;Valvula Redutora de Pressão;PRESSAO_TRABALHO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETE0026;ESTAÇÃO DE TRATAMENTO DE ESGOTO (ETE) 26 - PAVUNA;RJB-03913;Valvula Redutora de Pressão;TIPO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETE0027;ESTAÇÃO DE TRATAMENTO DE ESGOTO (ETE) 27 - PENHA;RJB-02320;Valvula Redutora de Pressão;ACIONAMENTO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETE0027;ESTAÇÃO DE TRATAMENTO DE ESGOTO (ETE) 27 - PENHA;RJB-02320;Valvula Redutora de Pressão;CLASSE_DE_PRESSAO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETE0027;ESTAÇÃO DE TRATAMENTO DE ESGOTO (ETE) 27 - PENHA;RJB-02320;Valvula Redutora de Pressão;DIAMETRO_NOMINAL;80mm
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETE0027;ESTAÇÃO DE TRATAMENTO DE ESGOTO (ETE) 27 - PENHA;RJB-02320;Valvula Redutora de Pressão;FABRICANTE;NETZSCH DO BRASIL
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETE0027;ESTAÇÃO DE TRATAMENTO DE ESGOTO (ETE) 27 - PENHA;RJB-02320;Valvula Redutora de Pressão;MODELO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETE0027;ESTAÇÃO DE TRATAMENTO DE ESGOTO (ETE) 27 - PENHA;RJB-02320;Valvula Redutora de Pressão;PRESSAO_TRABALHO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETE0027;ESTAÇÃO DE TRATAMENTO DE ESGOTO (ETE) 27 - PENHA;RJB-02320;Valvula Redutora de Pressão;TIPO;DN80
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETE0027;ESTAÇÃO DE TRATAMENTO DE ESGOTO (ETE) 27 - PENHA;RJB-02326;Valvula Redutora de Pressão;ACIONAMENTO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETE0027;ESTAÇÃO DE TRATAMENTO DE ESGOTO (ETE) 27 - PENHA;RJB-02326;Valvula Redutora de Pressão;CLASSE_DE_PRESSAO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETE0027;ESTAÇÃO DE TRATAMENTO DE ESGOTO (ETE) 27 - PENHA;RJB-02326;Valvula Redutora de Pressão;DIAMETRO_NOMINAL;80mm
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETE0027;ESTAÇÃO DE TRATAMENTO DE ESGOTO (ETE) 27 - PENHA;RJB-02326;Valvula Redutora de Pressão;FABRICANTE;NETZSCH DO BRASIL
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETE0027;ESTAÇÃO DE TRATAMENTO DE ESGOTO (ETE) 27 - PENHA;RJB-02326;Valvula Redutora de Pressão;MODELO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETE0027;ESTAÇÃO DE TRATAMENTO DE ESGOTO (ETE) 27 - PENHA;RJB-02326;Valvula Redutora de Pressão;PRESSAO_TRABALHO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETE0027;ESTAÇÃO DE TRATAMENTO DE ESGOTO (ETE) 27 - PENHA;RJB-02326;Valvula Redutora de Pressão;TIPO;DN80
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETE0027;ESTAÇÃO DE TRATAMENTO DE ESGOTO (ETE) 27 - PENHA;RJB-05584;Valvula Redutora de Pressão;ACIONAMENTO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETE0027;ESTAÇÃO DE TRATAMENTO DE ESGOTO (ETE) 27 - PENHA;RJB-05584;Valvula Redutora de Pressão;CLASSE_DE_PRESSAO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETE0027;ESTAÇÃO DE TRATAMENTO DE ESGOTO (ETE) 27 - PENHA;RJB-05584;Valvula Redutora de Pressão;DIAMETRO_NOMINAL;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETE0027;ESTAÇÃO DE TRATAMENTO DE ESGOTO (ETE) 27 - PENHA;RJB-05584;Valvula Redutora de Pressão;FABRICANTE;DORR-OLIVER
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETE0027;ESTAÇÃO DE TRATAMENTO DE ESGOTO (ETE) 27 - PENHA;RJB-05584;Valvula Redutora de Pressão;MODELO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETE0027;ESTAÇÃO DE TRATAMENTO DE ESGOTO (ETE) 27 - PENHA;RJB-05584;Valvula Redutora de Pressão;PRESSAO_TRABALHO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETE0027;ESTAÇÃO DE TRATAMENTO DE ESGOTO (ETE) 27 - PENHA;RJB-05584;Valvula Redutora de Pressão;TIPO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETR0459;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA E RESERVAÇÃO(EEAT/ERES) 459 - FAVELA DONA FRANCISCA G1;RJB-07650;Valvula Redutora de Pressão;ACIONAMENTO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETR0459;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA E RESERVAÇÃO(EEAT/ERES) 459 - FAVELA DONA FRANCISCA G1;RJB-07650;Valvula Redutora de Pressão;CLASSE_DE_PRESSAO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETR0459;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA E RESERVAÇÃO(EEAT/ERES) 459 - FAVELA DONA FRANCISCA G1;RJB-07650;Valvula Redutora de Pressão;DIAMETRO_NOMINAL;150
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETR0459;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA E RESERVAÇÃO(EEAT/ERES) 459 - FAVELA DONA FRANCISCA G1;RJB-07650;Valvula Redutora de Pressão;FABRICANTE;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETR0459;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA E RESERVAÇÃO(EEAT/ERES) 459 - FAVELA DONA FRANCISCA G1;RJB-07650;Valvula Redutora de Pressão;MODELO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETR0459;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA E RESERVAÇÃO(EEAT/ERES) 459 - FAVELA DONA FRANCISCA G1;RJB-07650;Valvula Redutora de Pressão;PRESSAO_TRABALHO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETR0459;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA E RESERVAÇÃO(EEAT/ERES) 459 - FAVELA DONA FRANCISCA G1;RJB-07650;Valvula Redutora de Pressão;TIPO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETR0459;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA E RESERVAÇÃO(EEAT/ERES) 459 - FAVELA DONA FRANCISCA G1;RJB-19811;Valvula Redutora de Pressão;ACIONAMENTO;Mecânico
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETR0459;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA E RESERVAÇÃO(EEAT/ERES) 459 - FAVELA DONA FRANCISCA G1;RJB-19811;Valvula Redutora de Pressão;CLASSE_DE_PRESSAO;PN10
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETR0459;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA E RESERVAÇÃO(EEAT/ERES) 459 - FAVELA DONA FRANCISCA G1;RJB-19811;Valvula Redutora de Pressão;DIAMETRO_NOMINAL;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETR0459;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA E RESERVAÇÃO(EEAT/ERES) 459 - FAVELA DONA FRANCISCA G1;RJB-19811;Valvula Redutora de Pressão;FABRICANTE;VALLOY
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETR0459;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA E RESERVAÇÃO(EEAT/ERES) 459 - FAVELA DONA FRANCISCA G1;RJB-19811;Valvula Redutora de Pressão;MODELO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETR0459;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA E RESERVAÇÃO(EEAT/ERES) 459 - FAVELA DONA FRANCISCA G1;RJB-19811;Valvula Redutora de Pressão;PRESSAO_TRABALHO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETR0459;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA E RESERVAÇÃO(EEAT/ERES) 459 - FAVELA DONA FRANCISCA G1;RJB-19811;Valvula Redutora de Pressão;TIPO;Válvula Redutora de Pressão
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETR0459;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA E RESERVAÇÃO(EEAT/ERES) 459 - FAVELA DONA FRANCISCA G1;RJB-P-183773;Valvula Redutora de Pressão;ACIONAMENTO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETR0459;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA E RESERVAÇÃO(EEAT/ERES) 459 - FAVELA DONA FRANCISCA G1;RJB-P-183773;Valvula Redutora de Pressão;CLASSE_DE_PRESSAO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETR0459;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA E RESERVAÇÃO(EEAT/ERES) 459 - FAVELA DONA FRANCISCA G1;RJB-P-183773;Valvula Redutora de Pressão;DIAMETRO_NOMINAL;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETR0459;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA E RESERVAÇÃO(EEAT/ERES) 459 - FAVELA DONA FRANCISCA G1;RJB-P-183773;Valvula Redutora de Pressão;FABRICANTE;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETR0459;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA E RESERVAÇÃO(EEAT/ERES) 459 - FAVELA DONA FRANCISCA G1;RJB-P-183773;Valvula Redutora de Pressão;MODELO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETR0459;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA E RESERVAÇÃO(EEAT/ERES) 459 - FAVELA DONA FRANCISCA G1;RJB-P-183773;Valvula Redutora de Pressão;PRESSAO_TRABALHO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETR0459;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA E RESERVAÇÃO(EEAT/ERES) 459 - FAVELA DONA FRANCISCA G1;RJB-P-183773;Valvula Redutora de Pressão;TIPO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETR0521;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA E RESERVAÇÃO (EEAT/ERES) 521 - MARANHÃO SUPERIOR G1 e G2;RJB-19859;Valvula Redutora de Pressão;ACIONAMENTO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETR0521;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA E RESERVAÇÃO (EEAT/ERES) 521 - MARANHÃO SUPERIOR G1 e G2;RJB-19859;Valvula Redutora de Pressão;CLASSE_DE_PRESSAO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETR0521;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA E RESERVAÇÃO (EEAT/ERES) 521 - MARANHÃO SUPERIOR G1 e G2;RJB-19859;Valvula Redutora de Pressão;DIAMETRO_NOMINAL;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETR0521;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA E RESERVAÇÃO (EEAT/ERES) 521 - MARANHÃO SUPERIOR G1 e G2;RJB-19859;Valvula Redutora de Pressão;FABRICANTE;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETR0521;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA E RESERVAÇÃO (EEAT/ERES) 521 - MARANHÃO SUPERIOR G1 e G2;RJB-19859;Valvula Redutora de Pressão;MODELO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETR0521;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA E RESERVAÇÃO (EEAT/ERES) 521 - MARANHÃO SUPERIOR G1 e G2;RJB-19859;Valvula Redutora de Pressão;PRESSAO_TRABALHO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETR0521;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA E RESERVAÇÃO (EEAT/ERES) 521 - MARANHÃO SUPERIOR G1 e G2;RJB-19859;Valvula Redutora de Pressão;TIPO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETR0634;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA E RESERVAÇÃO (EEAT/ERES) 634 - PARQUE PROLETÁRIO;RJB-17912;Valvula Redutora de Pressão;ACIONAMENTO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETR0634;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA E RESERVAÇÃO (EEAT/ERES) 634 - PARQUE PROLETÁRIO;RJB-17912;Valvula Redutora de Pressão;CLASSE_DE_PRESSAO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETR0634;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA E RESERVAÇÃO (EEAT/ERES) 634 - PARQUE PROLETÁRIO;RJB-17912;Valvula Redutora de Pressão;DIAMETRO_NOMINAL;8 polegadas
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETR0634;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA E RESERVAÇÃO (EEAT/ERES) 634 - PARQUE PROLETÁRIO;RJB-17912;Valvula Redutora de Pressão;FABRICANTE;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETR0634;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA E RESERVAÇÃO (EEAT/ERES) 634 - PARQUE PROLETÁRIO;RJB-17912;Valvula Redutora de Pressão;MODELO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETR0634;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA E RESERVAÇÃO (EEAT/ERES) 634 - PARQUE PROLETÁRIO;RJB-17912;Valvula Redutora de Pressão;PRESSAO_TRABALHO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETR0634;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA E RESERVAÇÃO (EEAT/ERES) 634 - PARQUE PROLETÁRIO;RJB-17912;Valvula Redutora de Pressão;TIPO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETR0699;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA E RESERVAÇÃO (EEAT/ERES) 699 - MANGUEIRA;RJB-10762;Valvula Redutora de Pressão;ACIONAMENTO;MANUAL
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETR0699;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA E RESERVAÇÃO (EEAT/ERES) 699 - MANGUEIRA;RJB-10762;Valvula Redutora de Pressão;CLASSE_DE_PRESSAO;PN10
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-ETR0699;ESTAÇÃO ELEVATÓRIA DE ÁGUA TRATADA E RESERVAÇÃO (EEAT/ERES) 699 - MANGUEIRA;RJB-10762;Valvula Redutora de Pressão;DIAMETRO_NOMINAL;100
